Year of Load,Month of Load,Berlin,East Conemaugh,Girard,Hooversville,Smethport,Summerhill,Blakely,Catawissa,Duncannon,Goldsboro,Hatfield,Kutztown,Lansdale,Lehighton,Lewisberry,Middletown,Mifflinburg,Quakertown,Royalton,Saint Clair,Schuylkill Haven,Watsontown,Weatherly,Amherst,Beach City,Bleach Tech,Brewster,Columbiana,Cuyahoga Falls,Galion,Grafton,Hubbard,Hudson,Huron,Lodi,Lucas,Milan,Monroeville,Newton Falls,Niles,Oberlin,Prospect,Seville,South Vienna,Wadsworth,Wellington,Bowling Green,Bowling Green Waste Water,Bowling Green Water,Bradner,Custar,Edgerton,Ellwood City,Elmore,Genoa,Grove City,Haskins,Holiday City,Montpelier,Napoleon,New Wilmington,Oak Harbor,Painesville,Pemberville,Pioneer,Toledo,Wampum,Woodville,Zelienople,Arcadia,Bloomdale,Bryan,Carey,Clyde,Cygnet,Deshler,Greenwich,Ohio City,Plymouth,Republic,Shiloh,Sycamore,Wapakoneta,Wharton,Arcanum,Celina,Eldorado,Jackson Center,Lakeview,Mendon,Minster,New Bremen,Piqua,Tipp City,Versailles,Waynesfield,Yellow Springs,Year of Load,Month of Load,Member Pool,Total Energy,Chase Brass,Glouster,Jackson,New Knoxville,Orrville,St_ Marys,Woodsfield,Clinton,Coldwater,Hillsdale,Marshall,Union City,Cleveland,Georgetown,St_ Clairsville,DEMEC,Wyandotte,Bedford,Wheelabrator,Danville,Front Royal,Martinsville,Richlands,Columbus,Dover,Shelby,Westerville,Hamilton,Lebanon,Williamstown,Paducah,Princeton,Benham,Berlin-MD,Cannelton,Perkasie,Ephrata
2016,3,"1,690.88",453.62,"2,498.53",319.03,"1,242.49",257.73,"2,726.24",837.34,898.78,418.64,"1,744.05","3,433.18","9,356.40","3,894.49",191.36,,"3,814.51","7,538.30",384.7,"1,635.53","3,967.80",950.96,"1,762.68","8,400.13",851.13,"2,898.49","4,616.18","6,670.65","34,907.57","8,799.32","2,356.48","4,512.59","14,363.72",172.59,"3,697.13",311.08,980.45,"4,555.38","3,505.44","20,875.48","8,763.16",724.84,"6,010.73",400.64,"24,489.82","6,961.98","45,606.71",342.04,347.31,569.53,163.83,"2,566.14","3,898.43","1,193.13","1,264.55","5,008.89",426.99,"2,861.74","6,145.97","12,996.38","1,602.10","1,983.83","19,561.16",897.42,"3,487.58","1,015.48",290.15,998.73,"2,398.57",413.24,270.02,"15,390.39","7,580.89","18,665.79",277.73,"1,297.59","1,454.95",491.7,"1,102.94",255.9,450.23,"1,151.14","16,031.77",194.43,"1,811.08","19,688.88",341.39,"1,516.85",839.91,411.63,"10,519.43","5,876.83","25,769.98","13,558.59","5,286.27",658.03,"2,656.13",2016,3,PJM,"71,772.37","8,119.44",838.34,"15,145.43",801.44,"25,459.26","19,439.99","1,968.47","2,015.54","36,702.15","9,934.02","9,134.01","1,301.81","134,438.74","3,587.04","3,943.60",,,"14,622.72","2,035.04","72,442.55","14,001.31","13,029.26","5,241.21","68,595.54","18,498.68","8,287.75","37,046.46","43,046.51","28,153.19","4,369.52","40,460.33","8,374.01",477.92,"3,480.81","1,041.97","4,449.13","11,147.67"
2016,4,"1,530.49",413.62,"2,453.52",282.17,"1,172.30",230.69,"2,537.77",736,765.79,361.76,"1,617.80","3,216.98","8,588.98","3,560.18",171.73,,"3,459.56","6,834.19",339.07,"1,519.22","3,631.11",871.34,"1,593.83","7,855.36",755.88,"3,890.93","4,339.34","6,218.16","33,290.51","8,167.37","2,169.44","4,245.55","13,786.64",164.53,"3,481.82",287.59,943.5,"4,619.46","3,224.79","19,585.27","8,373.01",634.16,"6,717.21",369.25,"22,977.21","6,615.64","42,705.53",316.94,335.65,531.06,141.05,"2,450.04","3,587.15","1,105.96","1,163.52","4,764.13",397.39,"3,099.33","5,808.99","12,194.04","1,579.95","1,798.35","18,366.38",826.58,"3,399.62","1,130.89",267.57,918.49,"2,255.82",380.3,246.39,"14,459.99","7,083.44","18,423.60",247.64,"1,190.31","1,408.36",438.9,"1,004.64",237.39,417.47,"1,077.09","15,133.59",168.46,"1,616.93","18,906.97",310.45,"1,424.08",783.93,356,"10,066.56","5,557.66","24,249.00","12,912.72","5,008.59",591.08,"2,465.96",2016,4,PJM,"67,626.68","7,669.25",772.69,"14,145.15",740.03,"24,038.09","18,414.56","1,846.91","1,836.34","29,966.49","9,480.62","8,644.41","1,167.68","127,309.13","3,570.82","3,668.62",,,"13,409.20","1,885.34","68,519.40","12,205.88","12,176.06","4,439.98","66,074.63","17,689.81","7,795.68","35,361.09","40,765.92","27,331.63","4,044.78","38,999.37","7,759.90",380.33,"3,061.05",957.15,"3,993.98","9,990.75"
2016,5,"1,529.83",396.07,"2,440.02",269.04,"1,177.05",229.33,"2,771.97",736.6,712.83,369.76,"1,768.29","2,952.61","9,268.92","3,617.24",155.06,,"3,312.03","7,117.38",371.36,"1,627.26","3,540.82",928.26,"1,543.18","8,599.95",743.12,"4,166.23","4,668.99","6,446.84","36,152.21","8,404.33","2,213.31","4,631.13","14,929.10",167.23,"3,444.68",282.09,990.47,"4,653.74","3,290.71","22,282.27","8,577.31",627.49,"6,919.39",360.17,"24,112.76","6,608.98","43,893.45",328.44,344.63,495.45,117.16,"2,455.16","3,910.17","1,169.70","1,180.23","4,736.00",431.12,"2,834.32","5,813.97","12,642.88","1,536.90","1,811.53","19,005.59",829.94,"3,244.81","1,116.92",284.85,993.71,"2,437.84",378.02,244.12,"15,136.97","6,870.69","18,956.95",227.56,"1,240.55","1,372.59",417.07,969.99,239.13,394.61,"1,137.60","14,592.84",143.86,"1,576.98","19,459.48",289.97,"1,419.90",801.33,291.57,"10,227.30","5,676.15","24,492.76","13,721.50","5,326.94",556.23,"2,620.36",2016,5,PJM,"69,586.86","7,976.86",812.49,"14,822.36",842.2,"24,807.56","18,534.54","1,790.85","1,993.40","28,449.90","9,965.30","9,214.23","1,184.54","132,044.88","3,501.94","3,900.51",,,"13,540.31","1,742.78","72,784.50","12,481.32","12,722.99","4,110.50","69,583.27","18,651.43","7,938.60","37,430.05","44,319.61","29,120.94","4,155.87","43,416.85","8,333.34",359.21,"3,054.07","1,018.32","4,227.77","10,260.52"
2016,6,"1,528.25",412.43,"2,536.66",273.33,"1,196.44",236.52,"3,106.75",758.77,794.74,434.72,"2,014.75","3,095.38","10,677.34","3,884.22",188.28,,"3,342.59","7,833.77",467.1,"1,843.12","3,753.05","1,073.19","1,513.61","10,508.86",897.42,"4,914.69","4,816.02","7,310.48","43,066.46","9,613.22","2,577.78","5,569.05","16,908.52",198.02,"3,713.88",313,"1,145.22","4,548.96","3,809.97","26,145.71","8,973.57",796.43,"8,067.89",422.86,"27,319.93","7,220.66","48,556.16",409.2,384.06,594.98,123.95,"2,769.98","4,857.03","1,374.54","1,407.23","5,041.48",547.35,"3,004.95","6,412.55","13,893.28","1,636.12","2,077.67","21,233.94",967.36,"3,353.76","1,100.93",356.44,"1,208.89","2,939.45",435.01,282.99,"17,368.15","7,294.18","20,397.84",271.88,"1,500.03","1,532.05",482.18,"1,049.67",284.8,424.9,"1,265.82","16,713.62",158.01,"1,933.57","22,100.81",345.88,"1,644.87",961.83,307.91,"11,354.65","6,216.12","28,211.90","16,130.28","6,672.31",581.41,"3,131.65",2016,6,PJM,"76,675.51","8,455.83",986.08,"17,115.64",941.61,"27,522.47","19,711.61","1,942.25","2,262.48","30,962.04","11,149.25","10,253.14","1,448.28","146,953.13","4,067.81","4,781.01",,,"15,204.64","3,236.08","88,458.41","14,063.63","15,525.53","4,404.30","77,326.66","21,273.02","8,806.79","43,817.59","57,709.45","33,604.55","4,329.69","61,237.14","11,377.52",422.37,"3,369.50","1,445.01","4,828.44","11,233.45"
2016,7,"1,642.77",485.36,"2,813.20",313.47,"1,351.20",269.6,"3,844.82",918.65,996.02,550.86,"2,455.45","3,534.13","13,066.95","4,412.26",240.13,,"3,990.84","9,162.87",613.61,"2,261.21","4,241.08","1,350.84","1,681.21","12,754.26","1,051.47","4,859.96","5,255.73","8,026.52","49,879.30","11,129.60","2,967.55","6,559.07","19,450.56",212.82,"3,985.25",369.22,"1,397.51","4,366.71","4,344.47","29,255.54","10,107.75",970.22,"8,415.03",459.77,"30,696.90","7,849.41","52,513.70",486.25,439.03,712.03,175.27,"2,927.98","5,691.27","1,644.77","1,707.25","5,740.94",650.82,"3,026.37","6,551.70","14,921.42","1,887.06","2,551.24","25,119.54","1,149.59","3,195.26","1,153.94",428.6,"1,503.84","3,440.69",519.87,351.2,"18,650.75","7,041.06","20,161.78",352.76,"1,677.47","1,577.50",562.86,"1,259.63",352.7,489.04,"1,371.77","17,756.96",203.9,"2,261.57","23,874.37",391.37,"1,771.32","1,161.19",370.55,"11,846.14","6,611.90","29,860.29","17,376.52","7,488.03",677.85,"3,618.84",2016,7,PJM,"80,641.34","8,348.07","1,143.29","17,946.55","1,043.26","28,368.07","21,529.28","2,262.82","2,573.00","30,921.60","12,471.31","11,060.10","1,702.49","169,674.83","4,561.92","5,591.62",,,"17,351.54","2,508.15","104,120.16","16,524.54","18,151.47","4,970.20","82,836.02","23,188.45","9,907.60","49,707.19","64,822.76","36,004.19","4,565.75","65,909.04","12,364.51",466.61,"4,258.39","1,524.54","5,952.14","13,381.68"
2016,8,"1,688.94",506.55,"3,119.77",325.05,"1,432.82",283.81,"3,821.85",925.19,990.42,540.86,"2,477.79","3,880.08","13,303.63","4,667.03",242.41,,"3,941.67","9,414.05",604.93,"2,289.06","4,373.03","1,349.00","1,776.71","13,031.06","1,084.58","4,555.04","5,381.13","8,258.48","52,214.35","11,564.66","3,046.66","6,767.21","20,601.27",230.86,"4,362.47",392.59,"1,429.90","4,713.94","4,553.62","30,428.32","10,554.78","1,001.28","8,373.69",504.55,"32,412.17","8,612.92","57,047.96",514.53,424.5,702.69,170.59,"3,142.47","5,962.33","1,671.83","1,710.38","6,176.40",691.84,"2,955.06","7,279.39","16,965.50","2,102.58","2,586.91","26,337.20","1,314.37","3,776.68","1,352.00",445.45,"1,545.80","3,583.94",548.28,356.55,"19,779.96","7,849.41","21,794.90",369.27,"1,647.14","1,717.74",580.58,"1,316.05",351.73,519.63,"1,437.09","18,776.46",201.6,"2,345.14","25,350.81",398.47,"1,936.55","1,158.32",382.96,"12,284.50","6,911.64","32,114.54","18,715.48","7,739.37",730.13,"3,786.83",2016,8,PJM,"87,097.90","8,472.90","1,234.75","19,910.63","1,067.60","30,866.39","23,117.61","2,428.02","2,671.33","34,523.17","13,285.52","11,836.99","1,679.30","175,681.04","5,004.41","5,814.05",,,"17,997.68","2,685.15","104,534.46","17,044.47","18,066.63","5,103.97","86,375.62","24,459.87","10,384.97","52,343.40","66,781.15","38,043.25","4,911.91","64,472.57","12,285.37",458.2,"4,601.11","1,599.89","6,023.44","13,626.44"
2016,9,"1,470.50",400.07,"2,642.18",259.83,"1,218.78",232.36,"3,029.64",758.66,777.83,419.51,"1,915.45","3,525.45","10,335.19","3,939.69",189.3,,"3,296.81","7,617.84",444.15,"1,819.16","3,634.92","1,002.44","1,537.51","9,929.30",799.05,"4,671.64","4,715.57","6,792.98","40,822.62","9,463.42","2,432.04","5,264.03","16,441.53",195.92,"3,697.69",323,"1,134.31","4,035.82","3,644.64","24,467.56","9,189.86",741.01,"7,750.07",452.93,"26,537.29","7,071.75","49,838.03",531.9,369.72,525.01,167.98,"2,620.63","4,513.67","1,307.72","1,304.71","5,390.07",515.03,"2,526.53","6,305.48","13,633.91","1,938.52","2,015.09","21,250.51","1,161.51","3,255.55","1,102.09",326.3,"1,144.03","2,745.97",433.39,260.4,"16,697.17","6,695.44","19,406.04",252.69,"1,314.43","1,450.31",440.34,"1,063.88",269.86,342.9,"1,290.52","16,069.87",151.81,"1,830.90","21,527.67",324.97,"1,619.79",899.15,291.44,"10,901.46","5,959.11","27,172.93","16,062.86","6,639.36",591.48,"2,984.74",2016,9,PJM,"75,341.63","7,595.66",956.02,"17,002.78",958.7,"26,071.29","20,661.89","2,095.28","2,175.98","31,380.36","11,321.03","9,948.45","1,285.03","145,789.00","4,346.90","4,504.69",,,"15,402.51","2,123.83","88,018.42","13,801.96","15,006.73","4,270.95","76,720.16","20,085.99","8,551.48","42,889.48","54,763.60","32,866.16","4,127.87","54,789.27","10,598.07",361.91,"3,542.30","1,280.64","4,687.96","11,270.96"
2016,10,"1,481.30",404.52,"2,428.13",276.83,"1,172.30",226.72,"2,618.34",695.38,687.53,351.35,"1,619.62","3,079.25","8,663.52","3,584.83",165.31,,"3,198.65","6,670.99",334.06,"1,573.02","3,378.71",845,"1,532.57","8,141.87",730.23,"4,736.46","4,445.96","6,067.83","35,257.82","8,463.35","2,168.81","4,353.55","14,514.00",188.06,"3,421.07",289.91,986.12,"3,576.22","3,219.16","21,577.87","8,328.83",691.73,"7,467.15",379.17,"23,630.93","6,542.53","46,243.07",505.32,342.45,452.62,329.23,"2,444.59","3,698.94","1,113.32","1,116.45","4,963.99",436.05,"2,756.73","5,793.79","12,434.93","1,683.10","1,749.34","18,990.24","1,017.02","3,212.74",969.9,277.62,926.34,"2,282.45",375.61,224.97,"15,184.28","6,626.60","18,627.35",269.77,"1,175.36","1,320.19",398.77,938.48,255.18,354.72,"1,304.17","14,726.70",176.44,"1,564.14","19,945.40",340.95,"1,421.02",767.54,271.14,"10,030.35","5,550.59","24,556.77","14,168.25","5,747.05",533.26,"2,625.30",2016,10,PJM,"70,248.90","8,097.04",778.66,"15,141.90",750.7,"23,929.25","19,604.42","1,946.92","1,919.45","35,824.39","10,102.00","9,002.11","1,232.84","132,199.33","3,792.27","3,660.21",,,"13,284.11","2,025.33","71,472.03","11,775.55","12,026.72","4,058.54","69,795.66","17,750.64","7,663.04","36,370.41","43,473.17","29,385.37","2,951.78","42,631.70","8,716.12",338.68,"3,083.70",976.11,"3,965.02","9,897.67"
2016,11,"1,621.23",458.12,"2,419.90",327.36,"1,195.26",258.76,"2,691.98",794.96,870.72,419.26,"1,683.32","3,213.46","8,819.91","3,730.24",199.43,,"3,594.26","7,035.73",366.48,"1,593.60","3,741.52",902.22,"1,663.23","8,010.30",797.76,"4,034.85","4,440.67","6,351.49","33,863.41","8,456.04","2,216.68","4,433.43","14,177.36",175.74,"3,500.58",309.59,994,"3,399.61","3,247.88","21,121.39","8,249.43",783.27,"6,956.85",383.07,"23,145.34","6,378.31","42,807.68",483.24,333.76,503.14,361.64,"2,355.72","3,820.45","1,121.71","1,172.54","4,868.69",460.2,"2,317.37","5,524.16","12,251.36","1,685.68","1,791.28","18,761.41",991.63,"3,063.32",967.79,297.97,937.67,"2,362.95",394.68,246.09,"14,742.81","6,577.38","17,969.54",312.27,"1,219.49","1,337.36",463.77,"1,001.72",284.85,374.21,"1,358.63","14,257.84",219.86,"1,766.07","19,565.09",351.06,"1,471.18",828.98,368.39,"8,965.32","5,504.79","24,315.06","12,960.04","5,396.67",612.28,"2,635.59",2016,11,PJM,"68,167.58","7,750.16",846.43,"14,402.39",741.75,"23,443.78","18,960.81","2,022.26","1,930.07","37,622.82","9,639.58","8,523.58","1,324.98","129,789.27","4,106.36","3,835.57",,,"14,632.87","1,962.01","73,846.18","13,733.11","12,855.42","5,399.21","66,004.39","17,493.88","7,732.17","36,588.27","41,844.51","27,935.63","3,099.67","39,231.35","8,146.10",529.53,"3,440.02","1,000.51","4,311.55","10,876.91"
2016,12,"2,022.60",567.21,"2,773.03",411.98,"1,403.50",343.89,"3,264.74","1,013.49","1,233.94",588.13,"2,027.81","3,945.07","10,631.65","4,513.27",260.73,,"4,592.04","8,702.95",475.77,"1,867.27","4,640.21","1,118.10","1,976.58","9,776.54","1,020.68","3,423.94","5,012.59","7,358.25","38,906.24","10,222.93","2,679.00","5,284.74","16,472.99",162.74,"4,164.20",404.25,"1,163.77","3,544.59","3,950.48","24,242.72","9,285.88",968.63,"6,966.40",450.15,"26,069.71","7,279.79","44,686.61",504.94,351.86,663.25,315.12,"2,706.63","4,661.05","1,357.94","1,465.12","5,588.41",549.35,"2,563.43","6,041.85","13,872.90","1,820.15","2,282.43","21,413.61","1,131.02","3,143.74","1,105.81",366.36,"1,182.45","2,894.19",493.29,345.59,"16,650.24","7,205.34","17,760.59",371.71,"1,611.95","1,666.58",642.98,"1,322.73",325.73,470.58,"1,491.11","16,606.08",277.2,"2,521.78","21,976.08",459.45,"1,790.07","1,076.03",595.83,"10,009.98","6,235.49","27,691.48","15,174.98","6,099.25",843.02,"3,282.92",2016,12,PJM,"73,454.44","7,467.69","1,051.39","15,552.57",909.94,"26,455.90","19,537.57","2,479.38","2,227.42","42,699.17","10,827.30","9,226.08","1,566.43","149,443.09","5,308.05","4,964.06",,,"18,463.17","1,700.80","87,766.83","18,372.34","16,272.48","7,142.72","72,979.68","19,383.86","9,389.13","43,946.14","49,339.56","30,488.31","4,057.58","47,415.03","9,401.11",791.38,"4,492.90","1,366.13","5,665.92","13,944.79"
2017,1,"1,988.18",538.33,"2,801.41",392.26,"1,372.75",310.91,"3,154.58","1,025.05","1,212.11",578.55,"2,009.67","3,992.20","10,798.88","4,565.87",254.25,,"4,733.34","8,789.22",465.02,"1,832.53","4,772.87","1,099.52","1,954.95","9,275.21",947.82,"4,408.91","5,025.91","7,254.18","37,040.65","10,198.96","2,603.60","5,029.84","15,766.36",177.8,"4,171.39",379.49,"1,128.07","4,409.59","3,954.41","24,072.61","9,127.12",866.56,"7,925.20",437.72,"25,527.36","7,366.54","46,128.01",523.56,356.68,615.48,238.46,"2,819.86","4,462.10","1,306.57","1,427.49","5,418.79",509.36,"2,789.17","6,469.23","13,695.61","1,808.53","2,221.85","21,414.03","1,081.27","3,559.03","1,337.96",345.89,"1,141.35","2,709.85",483.47,339.97,"16,997.83","7,475.18","19,541.16",350.17,"1,584.78","1,629.53",591.45,"1,266.26",300.86,460.51,"1,479.98","17,406.47",221.84,"2,354.20","22,136.79",430.59,"1,827.42","1,020.78",562.17,"10,687.77","6,159.80","28,009.06","14,868.39","5,872.24",795.87,"3,207.13",2017,1,PJM,"76,043.68","8,562.89",997.49,"15,576.71",902.86,"27,027.99","20,583.93","2,391.80","2,211.12","44,302.10","10,866.42","9,450.34","1,508.30",,"4,829.75","4,722.13",,,"19,149.76","3,028.88","88,011.03","18,447.34","16,072.95","6,624.74",,"19,366.24","9,219.34",,,"30,760.35","4,024.06","45,562.44","9,198.08",706.51,"4,586.65","1,305.93","5,617.36","13,993.92"
2017,2,"1,676.83",434.53,"2,374.56",316.22,"1,184.67",253.82,"2,694.93",875.12,973.43,464.17,"1,710.65","3,530.69","9,204.57","3,861.53",203.12,,"4,018.41","7,476.15",385.2,"1,571.00","4,118.86",926.27,"1,666.61","7,837.81",780.91,"3,294.43","4,392.13","6,328.76","33,078.84","8,778.28","2,216.69","4,291.57","13,621.85",164.05,"3,684.87",317.78,959.81,"4,074.94","3,329.47","20,919.47","8,108.24",705.28,"9,574.10",379.98,"22,660.04","6,585.81","41,757.87",449.22,333.51,492.63,180.1,"2,401.75","3,780.81","1,117.34","1,186.50","4,810.79",416.86,"2,686.27","5,605.88","11,886.81","1,655.92","1,789.68","18,821.38",893.72,"3,157.05","1,208.17",290.38,930.78,"2,290.50",398.56,270.52,"14,494.42","6,532.19","17,189.79",282.66,"1,260.73","1,418.49",472.36,"1,024.41",247.31,380.86,"1,364.10","16,406.80",155.24,"1,858.01","19,033.51",348.44,"1,540.02",834.48,433.37,"9,606.46","5,422.30","24,238.30","12,715.82","5,146.67",645.98,"2,634.15",2017,2,PJM,"67,467.14","7,608.75",834.68,"14,128.65",748.49,"23,670.33","18,472.00","2,004.23","1,933.26","34,886.22","9,435.05","8,399.36","1,291.87",,"3,879.51","3,920.17",,,"14,839.64","2,882.24","70,818.16","14,481.83","12,625.83","5,594.26",,"17,089.40","7,841.05",,,"26,982.88","3,242.76","37,759.27","7,744.41",576.64,"3,696.25","1,043.07","4,625.58","11,612.61"
2017,3,"1,867.49",471.47,"2,718.37",353,"1,301.26",275.95,"2,956.82",984.85,"1,090.65",521.82,"1,897.01","3,788.42","10,282.91","4,280.26",226.96,,"4,493.58","8,222.46",433.1,"1,743.55","4,586.23","1,015.09","1,882.07","8,495.64",865.22,"4,136.45","4,854.55","7,041.49","35,999.44","9,619.99","2,490.40","4,650.62","14,328.85",164.05,"4,066.55",343.01,"1,027.48","4,451.92","3,639.98","22,809.17","8,785.64",754.88,"7,498.96",420.38,"25,078.00","7,349.64","45,619.60",489.41,371.69,563.16,173.46,"2,686.82","4,136.84","1,230.99","1,294.01","5,165.91",446.08,"3,164.18","6,406.67","13,011.69","1,757.69","1,958.01","20,648.48",979.98,"3,495.75","1,390.75",306.23,"1,014.20","2,494.89",443.93,331.59,"16,489.17","7,575.35","19,237.60",309.75,"1,379.68","1,567.78",501.72,"1,132.78",265.22,424.12,"1,460.09","18,198.89",160.95,"2,006.05","20,881.12",377.46,"1,728.93",916.71,474.96,"10,257.01","6,056.25","26,678.16","13,743.92","5,658.87",711.19,"2,853.24",2017,3,PJM,"74,356.75","8,321.21",901.87,"15,596.00",819.84,"26,477.60","20,044.48","2,195.76","2,099.30","34,060.79","10,378.18","9,161.16","1,410.43",,"4,178.28","4,312.83",,,"16,288.48","2,560.47","76,981.45","16,223.39","13,771.54","5,964.76",,"18,967.99","8,710.57",,,"29,980.98","3,479.19","40,707.11","8,386.22",604.62,"4,066.01","1,075.60","5,164.22","12,941.87"
2017,4,"1,426.27",366.37,"2,230.21",264.06,"1,133.61",219.72,"2,521.14",709.36,687.48,347.17,"1,602.58","2,910.19","8,497.03","3,366.38",154.03,,"3,109.02","6,457.79",328.49,"1,484.44","3,391.59",806.64,"1,445.97","7,530.35",680.55,"4,534.38","4,439.38","6,050.89","32,789.78","8,021.32","2,133.67","4,049.71","13,145.31",171.86,"3,253.59",277.48,911.58,"3,900.30","3,104.76","20,062.11","7,932.57",587.43,"7,296.73",348.11,"21,949.77","6,207.86","42,199.51",498.93,349.79,447.91,117.63,"2,164.86","3,522.49","1,063.01","1,065.22","4,521.18",374.59,"2,705.59","5,460.00","11,509.40","1,523.10","1,629.49","18,269.48",787.34,"2,938.35","1,317.01",255.28,873.59,"2,133.97",358.1,286.32,"14,215.73","6,298.29","17,228.03",223.88,"1,049.74","1,248.56",368.56,922.09,225.09,350.26,"1,316.36","14,823.97",123.51,"1,498.55","18,359.70",264.27,"1,466.45",740.24,303.82,"9,802.50","5,304.38","22,849.77","12,569.23","5,126.26",534.81,"2,388.68",2017,4,PJM,"50,162.59","5,740.78",,"10,406.76",714.64,"18,885.44","13,216.95","1,198.04",,,,,,,"3,178.55",,,,"12,729.39","2,403.10","68,169.56","11,942.91","11,718.74","4,163.26",,"12,977.87",,,,"27,681.26","2,803.46","38,894.68","8,122.90",363.63,"2,909.72",909.84,"3,855.35","9,818.49"
